location_id,timestamp,heure_du_jour,jour_semaine,activite_prevue,nombre_etudiants,niveau_congestion
9,2024-09-19 20:00:00,20,3,0,4,faible
10,2024-09-19 20:00:00,20,3,0,3,faible
11,2024-09-19 20:00:00,20,3,0,2,faible
12,2024-09-19 20:00:00,20,3,0,3,faible
13,2024-09-19 20:00:00,20,3,0,3,faible
14,2024-09-19 20:00:00,20,3,0,6,faible
15,2024-09-19 20:00:00,20,3,0,11,faible
16,2024-09-19 20:00:00,20,3,0,5,faible
17,2024-09-19 20:00:00,20,3,0,6,faible
18,2024-09-19 20:00:00,20,3,0,3,faible
19,2024-09-19 20:00:00,20,3,0,8,faible
20,2024-09-19 20:00:00,20,3,0,4,faible
21,2024-09-19 20:00:00,20,3,0,5,faible
22,2024-09-19 20:00:00,20,3,0,6,faible
23,2024-09-19 20:00:00,20,3,0,3,faible
24,2024-09-19 20:00:00,20,3,0,6,faible
25,2024-09-19 20:00:00,20,3,0,4,faible
26,2024-09-19 20:00:00,20,3,0,5,faible
27,2024-09-19 20:00:00,20,3,0,6,faible
28,2024-09-19 20:00:00,20,3,0,7,faible
29,2024-09-19 20:00:00,20,3,0,5,faible
30,2024-09-19 20:00:00,20,3,0,6,faible
31,2024-09-19 20:00:00,20,3,0,4,faible
32,2024-09-19 20:00:00,20,3,0,5,faible
33,2024-09-19 20:00:00,20,3,0,3,faible
34,2024-09-19 20:00:00,20,3,0,1,faible
35,2024-09-19 20:00:00,20,3,0,49,moyen
36,2024-09-19 20:00:00,20,3,0,2,faible
37,2024-09-19 20:00:00,20,3,0,2,faible
38,2024-09-19 20:00:00,20,3,0,21,faible
1,2024-09-19 21:00:00,21,3,0,2,faible
2,2024-09-19 21:00:00,21,3,0,0,faible
3,2024-09-19 21:00:00,21,3,0,0,faible
4,2024-09-19 21:00:00,21,3,0,1,faible
5,2024-09-19 21:00:00,21,3,0,25,faible
6,2024-09-19 21:00:00,21,3,0,49,faible
7,2024-09-19 21:00:00,21,3,0,22,faible
8,2024-09-19 21:00:00,21,3,0,4,faible
9,2024-09-19 21:00:00,21,3,0,4,faible
10,2024-09-19 21:00:00,21,3,0,2,faible
11,2024-09-19 21:00:00,21,3,0,1,faible
12,2024-09-19 21:00:00,21,3,0,1,faible
13,2024-09-19 21:00:00,21,3,0,2,faible
14,2024-09-19 21:00:00,21,3,0,8,faible
15,2024-09-19 21:00:00,21,3,0,10,faible
16,2024-09-19 21:00:00,21,3,0,3,faible
17,2024-09-19 21:00:00,21,3,0,3,faible
18,2024-09-19 21:00:00,21,3,0,7,faible
19,2024-09-19 21:00:00,21,3,0,8,faible
20,2024-09-19 21:00:00,21,3,0,8,faible
21,2024-09-19 21:00:00,21,3,0,5,faible
22,2024-09-19 21:00:00,21,3,0,6,faible
23,2024-09-19 21:00:00,21,3,0,5,faible
24,2024-09-19 21:00:00,21,3,0,8,faible
25,2024-09-19 21:00:00,21,3,0,4,faible
26,2024-09-19 21:00:00,21,3,0,4,faible
27,2024-09-19 21:00:00,21,3,0,7,faible
28,2024-09-19 21:00:00,21,3,0,4,faible
29,2024-09-19 21:00:00,21,3,0,2,faible
30,2024-09-19 21:00:00,21,3,0,5,faible
31,2024-09-19 21:00:00,21,3,0,2,faible
32,2024-09-19 21:00:00,21,3,0,3,faible
33,2024-09-19 21:00:00,21,3,0,3,faible
34,2024-09-19 21:00:00,21,3,0,4,faible
35,2024-09-19 21:00:00,21,3,0,52,moyen
36,2024-09-19 21:00:00,21,3,0,1,faible
37,2024-09-19 21:00:00,21,3,0,1,faible
38,2024-09-19 21:00:00,21,3,0,21,faible
1,2024-09-20 07:00:00,7,4,0,1,faible
2,2024-09-20 07:00:00,7,4,0,2,faible
3,2024-09-20 07:00:00,7,4,0,2,faible
4,2024-09-20 07:00:00,7,4,0,0,faible
5,2024-09-20 07:00:00,7,4,0,30,faible
6,2024-09-20 07:00:00,7,4,0,53,faible
7,2024-09-20 07:00:00,7,4,0,21,faible
8,2024-09-20 07:00:00,7,4,0,2,faible
9,2024-09-20 07:00:00,7,4,0,3,faible
10,2024-09-20 07:00:00,7,4,0,3,faible
11,2024-09-20 07:00:00,7,4,0,2,faible
12,2024-09-20 07:00:00,7,4,0,3,faible
13,2024-09-20 07:00:00,7,4,0,3,faible
14,2024-09-20 07:00:00,7,4,0,7,faible
15,2024-09-20 07:00:00,7,4,0,10,faible
16,2024-09-20 07:00:00,7,4,0,4,faible
17,2024-09-20 07:00:00,7,4,0,6,faible
18,2024-09-20 07:00:00,7,4,0,6,faible
19,2024-09-20 07:00:00,7,4,0,8,faible
20,2024-09-20 07:00:00,7,4,0,3,faible
21,2024-09-20 07:00:00,7,4,0,6,faible
22,2024-09-20 07:00:00,7,4,0,7,faible
23,2024-09-20 07:00:00,7,4,0,3,faible
24,2024-09-20 07:00:00,7,4,0,5,faible
25,2024-09-20 07:00:00,7,4,0,3,faible
26,2024-09-20 07:00:00,7,4,0,6,faible
27,2024-09-20 07:00:00,7,4,0,7,faible
28,2024-09-20 07:00:00,7,4,0,4,faible
29,2024-09-20 07:00:00,7,4,0,5,faible
30,2024-09-20 07:00:00,7,4,0,4,faible
31,2024-09-20 07:00:00,7,4,0,3,faible
32,2024-09-20 07:00:00,7,4,0,2,faible
33,2024-09-20 07:00:00,7,4,0,3,faible
34,2024-09-20 07:00:00,7,4,0,3,faible
35,2024-09-20 07:00:00,7,4,0,20,faible
36,2024-09-20 07:00:00,7,4,0,3,faible
37,2024-09-20 07:00:00,7,4,0,1,faible
38,2024-09-20 07:00:00,7,4,0,12,faible
1,2024-09-20 08:00:00,8,4,1,9,moyen
2,2024-09-20 08:00:00,8,4,1,7,faible
3,2024-09-20 08:00:00,8,4,1,6,moyen
4,2024-09-20 08:00:00,8,4,1,0,faible
5,2024-09-20 08:00:00,8,4,1,61,moyen
6,2024-09-20 08:00:00,8,4,1,109,moyen
7,2024-09-20 08:00:00,8,4,1,67,moyen
8,2024-09-20 08:00:00,8,4,0,3,faible
9,2024-09-20 08:00:00,8,4,1,1,faible
10,2024-09-20 08:00:00,8,4,0,4,faible
11,2024-09-20 08:00:00,8,4,0,2,faible
12,2024-09-20 08:00:00,8,4,0,3,faible
13,2024-09-20 08:00:00,8,4,1,4,faible
14,2024-09-20 08:00:00,8,4,0,6,faible
15,2024-09-20 08:00:00,8,4,1,4,faible
16,2024-09-20 08:00:00,8,4,1,9,faible
17,2024-09-20 08:00:00,8,4,1,8,faible
18,2024-09-20 08:00:00,8,4,1,4,faible
19,2024-09-20 08:00:00,8,4,1,10,faible
20,2024-09-20 08:00:00,8,4,1,4,faible
21,2024-09-20 08:00:00,8,4,1,4,faible
22,2024-09-20 08:00:00,8,4,1,3,faible
23,2024-09-20 08:00:00,8,4,1,3,faible
24,2024-09-20 08:00:00,8,4,0,2,faible
25,2024-09-20 08:00:00,8,4,1,6,faible
26,2024-09-20 08:00:00,8,4,1,6,faible
27,2024-09-20 08:00:00,8,4,0,5,faible
28,2024-09-20 08:00:00,8,4,1,7,faible
29,2024-09-20 08:00:00,8,4,1,4,faible
30,2024-09-20 08:00:00,8,4,0,3,faible
31,2024-09-20 08:00:00,8,4,1,5,faible
32,2024-09-20 08:00:00,8,4,1,2,faible
33,2024-09-20 08:00:00,8,4,1,3,faible
34,2024-09-20 08:00:00,8,4,0,2,faible
35,2024-09-20 08:00:00,8,4,0,24,moyen
36,2024-09-20 08:00:00,8,4,1,2,faible
37,2024-09-20 08:00:00,8,4,0,3,faible
38,2024-09-20 08:00:00,8,4,1,54,moyen
1,2024-09-20 09:00:00,9,4,1,10,moyen
2,2024-09-20 09:00:00,9,4,1,8,moyen
3,2024-09-20 09:00:00,9,4,1,7,moyen
4,2024-09-20 09:00:00,9,4,1,0,faible
5,2024-09-20 09:00:00,9,4,1,59,moyen
6,2024-09-20 09:00:00,9,4,1,114,moyen
7,2024-09-20 09:00:00,9,4,1,72,moyen
8,2024-09-20 09:00:00,9,4,1,15,eleve
9,2024-09-20 09:00:00,9,4,0,14,moyen
10,2024-09-20 09:00:00,9,4,1,12,moyen
11,2024-09-20 09:00:00,9,4,0,9,moyen
12,2024-09-20 09:00:00,9,4,1,8,moyen
13,2024-09-20 09:00:00,9,4,1,9,moyen
14,2024-09-20 09:00:00,9,4,0,22,moyen
15,2024-09-20 09:00:00,9,4,1,23,moyen
16,2024-09-20 09:00:00,9,4,0,22,moyen
17,2024-09-20 09:00:00,9,4,0,21,moyen
18,2024-09-20 09:00:00,9,4,1,19,moyen
19,2024-09-20 09:00:00,9,4,1,25,moyen
20,2024-09-20 09:00:00,9,4,1,17,moyen
21,2024-09-20 09:00:00,9,4,1,17,moyen
22,2024-09-20 09:00:00,9,4,1,15,moyen
23,2024-09-20 09:00:00,9,4,0,12,moyen
24,2024-09-20 09:00:00,9,4,0,16,moyen
25,2024-09-20 09:00:00,9,4,0,17,moyen
26,2024-09-20 09:00:00,9,4,1,13,moyen
27,2024-09-20 09:00:00,9,4,0,13,moyen
28,2024-09-20 09:00:00,9,4,1,19,moyen
29,2024-09-20 09:00:00,9,4,0,14,moyen
30,2024-09-20 09:00:00,9,4,1,13,moyen
31,2024-09-20 09:00:00,9,4,1,11,moyen
32,2024-09-20 09:00:00,9,4,0,11,moyen
33,2024-09-20 09:00:00,9,4,0,8,moyen
34,2024-09-20 09:00:00,9,4,1,8,moyen
35,2024-09-20 09:00:00,9,4,0,23,faible
36,2024-09-20 09:00:00,9,4,1,8,moyen
37,2024-09-20 09:00:00,9,4,1,7,moyen
38,2024-09-20 09:00:00,9,4,1,46,moyen
1,2024-09-20 10:00:00,10,4,1,9,moyen
2,2024-09-20 10:00:00,10,4,1,8,moyen
3,2024-09-20 10:00:00,10,4,1,4,faible
4,2024-09-20 10:00:00,10,4,1,0,faible
5,2024-09-20 10:00:00,10,4,1,52,moyen
6,2024-09-20 10:00:00,10,4,1,113,moyen
7,2024-09-20 10:00:00,10,4,1,77,moyen
8,2024-09-20 10:00:00,10,4,1,11,moyen
9,2024-09-20 10:00:00,10,4,1,12,moyen
10,2024-09-20 10:00:00,10,4,0,9,moyen
11,2024-09-20 10:00:00,10,4,0,9,moyen
12,2024-09-20 10:00:00,10,4,1,7,moyen
13,2024-09-20 10:00:00,10,4,1,11,moyen
14,2024-09-20 10:00:00,10,4,1,22,moyen
15,2024-09-20 10:00:00,10,4,1,23,moyen
16,2024-09-20 10:00:00,10,4,1,17,moyen
17,2024-09-20 10:00:00,10,4,1,20,moyen
18,2024-09-20 10:00:00,10,4,1,16,moyen
19,2024-09-20 10:00:00,10,4,0,22,moyen
20,2024-09-20 10:00:00,10,4,1,14,moyen
21,2024-09-20 10:00:00,10,4,1,17,moyen
22,2024-09-20 10:00:00,10,4,1,14,moyen
23,2024-09-20 10:00:00,10,4,1,15,moyen
24,2024-09-20 10:00:00,10,4,0,19,moyen
25,2024-09-20 10:00:00,10,4,0,18,moyen
26,2024-09-20 10:00:00,10,4,0,16,moyen
27,2024-09-20 10:00:00,10,4,1,18,moyen
28,2024-09-20 10:00:00,10,4,1,19,moyen
29,2024-09-20 10:00:00,10,4,1,13,moyen
30,2024-09-20 10:00:00,10,4,0,14,moyen
31,2024-09-20 10:00:00,10,4,1,10,moyen
32,2024-09-20 10:00:00,10,4,0,12,moyen
33,2024-09-20 10:00:00,10,4,1,10,moyen
34,2024-09-20 10:00:00,10,4,1,9,moyen
35,2024-09-20 10:00:00,10,4,1,15,faible
36,2024-09-20 10:00:00,10,4,1,8,moyen
37,2024-09-20 10:00:00,10,4,1,8,moyen
38,2024-09-20 10:00:00,10,4,1,57,moyen
1,2024-09-20 11:00:00,11,4,1,9,moyen
2,2024-09-20 11:00:00,11,4,1,9,moyen
3,2024-09-20 11:00:00,11,4,1,6,moyen
4,2024-09-20 11:00:00,11,4,1,0,faible
5,2024-09-20 11:00:00,11,4,1,60,moyen
6,2024-09-20 11:00:00,11,4,1,93,moyen
7,2024-09-20 11:00:00,11,4,1,66,moyen
8,2024-09-20 11:00:00,11,4,1,10,moyen
9,2024-09-20 11:00:00,11,4,1,13,moyen
10,2024-09-20 11:00:00,11,4,1,11,moyen
11,2024-09-20 11:00:00,11,4,1,8,moyen
12,2024-09-20 11:00:00,11,4,0,7,moyen
13,2024-09-20 11:00:00,11,4,0,11,moyen
14,2024-09-20 11:00:00,11,4,1,22,moyen
15,2024-09-20 11:00:00,11,4,1,22,moyen
16,2024-09-20 11:00:00,11,4,1,23,moyen
17,2024-09-20 11:00:00,11,4,1,18,moyen
18,2024-09-20 11:00:00,11,4,0,18,moyen
19,2024-09-20 11:00:00,11,4,1,25,moyen
20,2024-09-20 11:00:00,11,4,1,17,moyen
21,2024-09-20 11:00:00,11,4,1,17,moyen
22,2024-09-20 11:00:00,11,4,1,16,moyen
23,2024-09-20 11:00:00,11,4,1,14,moyen
24,2024-09-20 11:00:00,11,4,1,19,moyen
25,2024-09-20 11:00:00,11,4,1,18,moyen
26,2024-09-20 11:00:00,11,4,1,13,moyen
27,2024-09-20 11:00:00,11,4,1,15,moyen
28,2024-09-20 11:00:00,11,4,1,16,moyen
29,2024-09-20 11:00:00,11,4,1,15,moyen
30,2024-09-20 11:00:00,11,4,1,13,moyen
31,2024-09-20 11:00:00,11,4,1,9,moyen
32,2024-09-20 11:00:00,11,4,1,10,moyen
33,2024-09-20 11:00:00,11,4,0,8,moyen
34,2024-09-20 11:00:00,11,4,0,8,moyen
35,2024-09-20 11:00:00,11,4,1,21,faible
36,2024-09-20 11:00:00,11,4,1,9,moyen
37,2024-09-20 11:00:00,11,4,0,8,moyen
38,2024-09-20 11:00:00,11,4,1,55,moyen
1,2024-09-20 12:00:00,12,4,1,7,faible
2,2024-09-20 12:00:00,12,4,1,6,faible
3,2024-09-20 12:00:00,12,4,1,6,moyen
4,2024-09-20 12:00:00,12,4,1,0,faible
5,2024-09-20 12:00:00,12,4,1,24,faible
6,2024-09-20 12:00:00,12,4,1,51,faible
7,2024-09-20 12:00:00,12,4,1,41,faible
8,2024-09-20 12:00:00,12,4,1,11,moyen
9,2024-09-20 12:00:00,12,4,1,12,moyen
10,2024-09-20 12:00:00,12,4,0,11,moyen
11,2024-09-20 12:00:00,12,4,1,11,moyen
12,2024-09-20 12:00:00,12,4,1,8,moyen
13,2024-09-20 12:00:00,12,4,0,10,moyen
14,2024-09-20 12:00:00,12,4,1,10,faible
15,2024-09-20 12:00:00,12,4,1,4,faible
16,2024-09-20 12:00:00,12,4,1,8,faible
17,2024-09-20 12:00:00,12,4,1,5,faible
18,2024-09-20 12:00:00,12,4,1,7,faible
19,2024-09-20 12:00:00,12,4,1,4,faible
20,2024-09-20 12:00:00,12,4,1,6,faible
21,2024-09-20 12:00:00,12,4,1,7,faible
22,2024-09-20 12:00:00,12,4,1,6,faible
23,2024-09-20 12:00:00,12,4,0,2,faible
24,2024-09-20 12:00:00,12,4,0,5,faible
25,2024-09-20 12:00:00,12,4,0,5,faible
26,2024-09-20 12:00:00,12,4,1,5,faible
27,2024-09-20 12:00:00,12,4,0,5,faible
28,2024-09-20 12:00:00,12,4,1,4,faible
29,2024-09-20 12:00:00,12,4,1,5,faible
30,2024-09-20 12:00:00,12,4,1,5,faible
31,2024-09-20 12:00:00,12,4,0,3,faible
32,2024-09-20 12:00:00,12,4,0,4,faible
33,2024-09-20 12:00:00,12,4,1,2,faible
34,2024-09-20 12:00:00,12,4,1,3,faible
35,2024-09-20 12:00:00,12,4,1,51,moyen
36,2024-09-20 12:00:00,12,4,0,9,moyen
37,2024-09-20 12:00:00,12,4,1,7,moyen
38,2024-09-20 12:00:00,12,4,1,24,faible
1,2024-09-20 13:00:00,13,4,1,8,faible
2,2024-09-20 13:00:00,13,4,1,8,moyen
3,2024-09-20 13:00:00,13,4,1,6,moyen
4,2024-09-20 13:00:00,13,4,1,1,faible
5,2024-09-20 13:00:00,13,4,0,27,faible
6,2024-09-20 13:00:00,13,4,0,52,faible
7,2024-09-20 13:00:00,13,4,0,20,faible
8,2024-09-20 13:00:00,13,4,1,2,faible
9,2024-09-20 13:00:00,13,4,1,4,faible
10,2024-09-20 13:00:00,13,4,1,2,faible
11,2024-09-20 13:00:00,13,4,1,2,faible
12,2024-09-20 13:00:00,13,4,1,2,faible
13,2024-09-20 13:00:00,13,4,1,3,faible
14,2024-09-20 13:00:00,13,4,1,7,faible
15,2024-09-20 13:00:00,13,4,0,5,faible
16,2024-09-20 13:00:00,13,4,1,5,faible
17,2024-09-20 13:00:00,13,4,1,4,faible
18,2024-09-20 13:00:00,13,4,1,4,faible
19,2024-09-20 13:00:00,13,4,0,7,faible
20,2024-09-20 13:00:00,13,4,0,8,faible
21,2024-09-20 13:00:00,13,4,0,3,faible
22,2024-09-20 13:00:00,13,4,1,6,faible
23,2024-09-20 13:00:00,13,4,1,2,faible
24,2024-09-20 13:00:00,13,4,0,9,faible
25,2024-09-20 13:00:00,13,4,1,6,faible
26,2024-09-20 13:00:00,13,4,1,7,faible
27,2024-09-20 13:00:00,13,4,0,2,faible
28,2024-09-20 13:00:00,13,4,1,6,faible
29,2024-09-20 13:00:00,13,4,1,4,faible
30,2024-09-20 13:00:00,13,4,1,2,faible
31,2024-09-20 13:00:00,13,4,1,2,faible
32,2024-09-20 13:00:00,13,4,1,4,faible
33,2024-09-20 13:00:00,13,4,1,2,faible
34,2024-09-20 13:00:00,13,4,1,2,faible
35,2024-09-20 13:00:00,13,4,0,48,moyen
36,2024-09-20 13:00:00,13,4,1,3,faible
37,2024-09-20 13:00:00,13,4,1,3,faible
38,2024-09-20 13:00:00,13,4,0,25,faible
1,2024-09-20 14:00:00,14,4,1,11,moyen
2,2024-09-20 14:00:00,14,4,1,8,moyen
3,2024-09-20 14:00:00,14,4,1,4,faible
4,2024-09-20 14:00:00,14,4,1,0,faible
5,2024-09-20 14:00:00,14,4,0,16,faible
6,2024-09-20 14:00:00,14,4,0,34,faible
7,2024-09-20 14:00:00,14,4,0,23,faible
8,2024-09-20 14:00:00,14,4,1,10,moyen
9,2024-09-20 14:00:00,14,4,1,15,moyen
10,2024-09-20 14:00:00,14,4,1,12,moyen
11,2024-09-20 14:00:00,14,4,0,10,moyen
12,2024-09-20 14:00:00,14,4,1,9,moyen
13,2024-09-20 14:00:00,14,4,0,11,moyen
14,2024-09-20 14:00:00,14,4,1,22,moyen
15,2024-09-20 14:00:00,14,4,0,24,moyen
16,2024-09-20 14:00:00,14,4,1,16,moyen
17,2024-09-20 14:00:00,14,4,1,17,moyen
18,2024-09-20 14:00:00,14,4,1,20,moyen
19,2024-09-20 14:00:00,14,4,1,23,moyen
20,2024-09-20 14:00:00,14,4,0,16,moyen
21,2024-09-20 14:00:00,14,4,1,13,moyen
22,2024-09-20 14:00:00,14,4,0,17,moyen
23,2024-09-20 14:00:00,14,4,1,12,moyen
24,2024-09-20 14:00:00,14,4,1,18,moyen
25,2024-09-20 14:00:00,14,4,0,19,moyen
26,2024-09-20 14:00:00,14,4,0,15,moyen
27,2024-09-20 14:00:00,14,4,1,14,moyen
28,2024-09-20 14:00:00,14,4,0,17,moyen
29,2024-09-20 14:00:00,14,4,0,11,moyen
30,2024-09-20 14:00:00,14,4,1,14,moyen
31,2024-09-20 14:00:00,14,4,1,11,moyen
32,2024-09-20 14:00:00,14,4,1,12,moyen
33,2024-09-20 14:00:00,14,4,1,9,moyen
34,2024-09-20 14:00:00,14,4,1,9,moyen
35,2024-09-20 14:00:00,14,4,1,19,faible
36,2024-09-20 14:00:00,14,4,1,9,moyen
37,2024-09-20 14:00:00,14,4,1,7,moyen
38,2024-09-20 14:00:00,14,4,0,18,faible
1,2024-09-20 15:00:00,15,4,1,9,moyen
2,2024-09-20 15:00:00,15,4,1,8,moyen
3,2024-09-20 15:00:00,15,4,1,7,moyen
4,2024-09-20 15:00:00,15,4,1,1,faible
5,2024-09-20 15:00:00,15,4,0,16,faible
6,2024-09-20 15:00:00,15,4,0,49,faible
7,2024-09-20 15:00:00,15,4,0,25,faible
8,2024-09-20 15:00:00,15,4,1,10,moyen
9,2024-09-20 15:00:00,15,4,0,14,moyen
10,2024-09-20 15:00:00,15,4,1,11,moyen
11,2024-09-20 15:00:00,15,4,1,9,moyen
12,2024-09-20 15:00:00,15,4,0,8,moyen
13,2024-09-20 15:00:00,15,4,1,12,moyen
14,2024-09-20 15:00:00,15,4,0,24,moyen
15,2024-09-20 15:00:00,15,4,1,21,moyen
16,2024-09-20 15:00:00,15,4,1,23,moyen
17,2024-09-20 15:00:00,15,4,0,22,moyen
18,2024-09-20 15:00:00,15,4,1,15,moyen
19,2024-09-20 15:00:00,15,4,1,23,moyen
20,2024-09-20 15:00:00,15,4,1,19,moyen
21,2024-09-20 15:00:00,15,4,1,16,moyen
22,2024-09-20 15:00:00,15,4,0,17,moyen
23,2024-09-20 15:00:00,15,4,1,15,moyen
24,2024-09-20 15:00:00,15,4,0,17,moyen
25,2024-09-20 15:00:00,15,4,1,19,moyen
26,2024-09-20 15:00:00,15,4,1,15,moyen
27,2024-09-20 15:00:00,15,4,1,12,moyen
28,2024-09-20 15:00:00,15,4,1,19,moyen
29,2024-09-20 15:00:00,15,4,1,12,moyen
30,2024-09-20 15:00:00,15,4,0,15,moyen
31,2024-09-20 15:00:00,15,4,0,12,moyen
32,2024-09-20 15:00:00,15,4,1,11,moyen
33,2024-09-20 15:00:00,15,4,1,8,moyen
34,2024-09-20 15:00:00,15,4,1,7,moyen
35,2024-09-20 15:00:00,15,4,1,16,faible
36,2024-09-20 15:00:00,15,4,0,8,moyen
37,2024-09-20 15:00:00,15,4,1,8,moyen
38,2024-09-20 15:00:00,15,4,0,23,faible
1,2024-09-20 16:00:00,16,4,1,7,faible
2,2024-09-20 16:00:00,16,4,1,8,moyen
3,2024-09-20 16:00:00,16,4,1,6,moyen
4,2024-09-20 16:00:00,16,4,1,0,faible
5,2024-09-20 16:00:00,16,4,0,26,faible
6,2024-09-20 16:00:00,16,4,0,32,faible
7,2024-09-20 16:00:00,16,4,0,27,faible
8,2024-09-20 16:00:00,16,4,0,10,moyen
9,2024-09-20 16:00:00,16,4,0,12,moyen
10,2024-09-20 16:00:00,16,4,0,12,moyen
11,2024-09-20 16:00:00,16,4,1,9,moyen
12,2024-09-20 16:00:00,16,4,1,7,moyen
13,2024-09-20 16:00:00,16,4,1,9,moyen
14,2024-09-20 16:00:00,16,4,0,25,moyen
15,2024-09-20 16:00:00,16,4,1,21,moyen
16,2024-09-20 16:00:00,16,4,0,17,moyen
17,2024-09-20 16:00:00,16,4,1,20,moyen
18,2024-09-20 16:00:00,16,4,1,17,moyen
19,2024-09-20 16:00:00,16,4,1,21,moyen
20,2024-09-20 16:00:00,16,4,1,16,moyen
21,2024-09-20 16:00:00,16,4,0,13,moyen
22,2024-09-20 16:00:00,16,4,1,16,moyen
23,2024-09-20 16:00:00,16,4,1,15,moyen
24,2024-09-20 16:00:00,16,4,0,16,moyen
25,2024-09-20 16:00:00,16,4,1,16,moyen
26,2024-09-20 16:00:00,16,4,1,17,moyen
27,2024-09-20 16:00:00,16,4,1,14,moyen
28,2024-09-20 16:00:00,16,4,1,19,moyen
29,2024-09-20 16:00:00,16,4,1,11,moyen
30,2024-09-20 16:00:00,16,4,1,12,moyen
31,2024-09-20 16:00:00,16,4,1,13,moyen
32,2024-09-20 16:00:00,16,4,0,12,moyen
33,2024-09-20 16:00:00,16,4,1,9,moyen
34,2024-09-20 16:00:00,16,4,1,7,moyen
35,2024-09-20 16:00:00,16,4,0,16,faible
36,2024-09-20 16:00:00,16,4,0,8,moyen
37,2024-09-20 16:00:00,16,4,0,7,moyen
38,2024-09-20 16:00:00,16,4,0,17,faible
1,2024-09-20 17:00:00,17,4,1,8,faible
2,2024-09-20 17:00:00,17,4,1,8,moyen
3,2024-09-20 17:00:00,17,4,1,4,faible
4,2024-09-20 17:00:00,17,4,1,0,faible
5,2024-09-20 17:00:00,17,4,0,20,faible
6,2024-09-20 17:00:00,17,4,0,50,faible
7,2024-09-20 17:00:00,17,4,0,21,faible
8,2024-09-20 17:00:00,17,4,0,9,moyen
9,2024-09-20 17:00:00,17,4,1,14,moyen
10,2024-09-20 17:00:00,17,4,1,11,moyen
11,2024-09-20 17:00:00,17,4,0,9,moyen
12,2024-09-20 17:00:00,17,4,0,9,moyen
13,2024-09-20 17:00:00,17,4,1,9,moyen
14,2024-09-20 17:00:00,17,4,1,5,faible
15,2024-09-20 17:00:00,17,4,0,6,faible
16,2024-09-20 17:00:00,17,4,1,4,faible
17,2024-09-20 17:00:00,17,4,1,8,faible
18,2024-09-20 17:00:00,17,4,1,3,faible
19,2024-09-20 17:00:00,17,4,1,7,faible
20,2024-09-20 17:00:00,17,4,0,3,faible
21,2024-09-20 17:00:00,17,4,0,2,faible
22,2024-09-20 17:00:00,17,4,0,2,faible
23,2024-09-20 17:00:00,17,4,1,4,faible
24,2024-09-20 17:00:00,17,4,1,6,faible
25,2024-09-20 17:00:00,17,4,1,2,faible
26,2024-09-20 17:00:00,17,4,1,2,faible
27,2024-09-20 17:00:00,17,4,1,2,faible
28,2024-09-20 17:00:00,17,4,1,6,faible
29,2024-09-20 17:00:00,17,4,1,3,faible
30,2024-09-20 17:00:00,17,4,0,4,faible
31,2024-09-20 17:00:00,17,4,1,4,faible
32,2024-09-20 17:00:00,17,4,1,1,faible
33,2024-09-20 17:00:00,17,4,1,4,faible
34,2024-09-20 17:00:00,17,4,1,2,faible
35,2024-09-20 17:00:00,17,4,1,42,moyen
36,2024-09-20 17:00:00,17,4,1,7,moyen
37,2024-09-20 17:00:00,17,4,0,7,moyen
38,2024-09-20 17:00:00,17,4,0,14,faible
1,2024-09-20 18:00:00,18,4,0,0,faible
2,2024-09-20 18:00:00,18,4,0,3,faible
3,2024-09-20 18:00:00,18,4,0,0,faible
4,2024-09-20 18:00:00,18,4,0,0,faible
5,2024-09-20 18:00:00,18,4,0,26,faible
6,2024-09-20 18:00:00,18,4,0,54,faible
7,2024-09-20 18:00:00,18,4,0,39,faible
8,2024-09-20 18:00:00,18,4,1,1,faible
9,2024-09-20 18:00:00,18,4,0,5,faible
10,2024-09-20 18:00:00,18,4,0,3,faible
11,2024-09-20 18:00:00,18,4,0,3,faible
12,2024-09-20 18:00:00,18,4,0,2,faible
13,2024-09-20 18:00:00,18,4,0,2,faible
14,2024-09-20 18:00:00,18,4,1,9,faible
15,2024-09-20 18:00:00,18,4,1,3,faible
16,2024-09-20 18:00:00,18,4,1,6,faible
17,2024-09-20 18:00:00,18,4,1,4,faible
18,2024-09-20 18:00:00,18,4,0,3,faible
19,2024-09-20 18:00:00,18,4,0,4,faible
20,2024-09-20 18:00:00,18,4,0,9,faible
21,2024-09-20 18:00:00,18,4,0,7,faible
22,2024-09-20 18:00:00,18,4,0,6,faible
23,2024-09-20 18:00:00,18,4,1,3,faible
24,2024-09-20 18:00:00,18,4,1,3,faible
25,2024-09-20 18:00:00,18,4,0,6,faible
26,2024-09-20 18:00:00,18,4,1,2,faible
27,2024-09-20 18:00:00,18,4,1,3,faible
28,2024-09-20 18:00:00,18,4,0,4,faible
29,2024-09-20 18:00:00,18,4,0,3,faible
30,2024-09-20 18:00:00,18,4,1,2,faible
31,2024-09-20 18:00:00,18,4,1,5,faible
32,2024-09-20 18:00:00,18,4,1,2,faible
33,2024-09-20 18:00:00,18,4,1,2,faible
34,2024-09-20 18:00:00,18,4,0,2,faible
35,2024-09-20 18:00:00,18,4,1,43,moyen
36,2024-09-20 18:00:00,18,4,0,2,faible
37,2024-09-20 18:00:00,18,4,1,2,faible
38,2024-09-20 18:00:00,18,4,0,18,faible
1,2024-09-20 19:00:00,19,4,0,0,faible
2,2024-09-20 19:00:00,19,4,0,0,faible
3,2024-09-20 19:00:00,19,4,0,1,faible
